,Condition,Method,replicate,Quartet Type,Branch Type,l-true,l-est,log10(l-true),log10(l-est),|l-true - l-est|,log10(l-est/l-true)
21114,hs_hl_hg_highr,ERaBLE,023,unbalanced,internal,0.01798151,0.0253875109858,-1.7451738411271451,-1.5953798756571993,0.0074060009858,0.14979396546994575
21115,hs_hl_hg_highr,ERaBLE,024,balanced,terminal,0.04484214,0.284578487037,-1.3483136697609563,-0.5457979338872092,0.239736347037,0.802515735873747
21116,hs_hl_hg_highr,ERaBLE,024,balanced,terminal,0.10607366,0.356794288058,-0.9743924458520048,-0.44758210688769706,0.250720628058,0.5268103389643077
21117,hs_hl_hg_highr,ERaBLE,024,balanced,internal,0.09424056,0.0843245434288,-1.0257621418673804,-1.0740460015990583,0.009916016571200004,-0.04828385973167787
21118,hs_hl_hg_highr,ERaBLE,024,balanced,terminal,0.10663996,0.360644220121,-0.9720800264953837,-0.4429210236560039,0.25400426012099997,0.5291590028393799
21119,hs_hl_hg_highr,ERaBLE,024,balanced,terminal,0.16626737,0.430212163693,-0.7791929727852132,-0.36631731465969275,0.26394479369300006,0.4128756581255203
21120,hs_hl_hg_highr,ERaBLE,025,unbalanced,terminal,0.06824655,0.353947220865,-1.1659192981895268,-0.4510614933301399,0.285700670865,0.7148578048593868
21121,hs_hl_hg_highr,ERaBLE,025,unbalanced,terminal,0.0407948,0.322689342455,-1.3893951916952032,-0.4912153779162588,0.28189454245499995,0.8981798137789445
21122,hs_hl_hg_highr,ERaBLE,025,unbalanced,internal,0.04335155,0.0537022946377,-1.3629953700582964,-1.2700071569969047,0.010350744637699999,0.0929882130613917
21123,hs_hl_hg_highr,ERaBLE,025,unbalanced,terminal,0.27318202,0.588942836608,-0.5635478879764072,-0.22992685623238837,0.31576081660799993,0.3336210317440189
21124,hs_hl_hg_highr,ERaBLE,025,unbalanced,terminal,0.31332198,0.629451087653,-0.5040091376498025,-0.2010380116843329,0.31612910765299995,0.30297112596546955
21125,hs_hl_hg_highr,ERaBLE,026,unbalanced,terminal,0.19858066,0.87889104249,-0.7020630502226786,-0.05606496176169939,0.6803103824900001,0.6459980884609791
21126,hs_hl_hg_highr,ERaBLE,026,unbalanced,terminal,0.06834926,0.619130164802,-1.165266183066259,-0.20821803609706607,0.550780904802,0.9570481469691929
21127,hs_hl_hg_highr,ERaBLE,026,unbalanced,terminal,0.04862844,0.635606196196,-1.3131096623721628,-0.19681187773178344,0.586977756196,1.1162977846403792
21128,hs_hl_hg_highr,ERaBLE,026,unbalanced,terminal,0.03116116,0.614349714567,-1.5063863837266218,-0.21158433916764466,0.583188554567,1.2948020445589772
21129,hs_hl_hg_highr,ERaBLE,026,unbalanced,internal,0.13032976,0.122887596411,-0.8849564044866312,-0.9104919501656749,0.007442163588999989,-0.02553554567904372
21130,hs_hl_hg_highr,ERaBLE,027,balanced,terminal,0.02434288,0.436206998296,-1.613628041795521,-0.3603073710889217,0.411864118296,1.2533206707065994
21131,hs_hl_hg_highr,ERaBLE,027,balanced,terminal,0.02285618,0.442064271434,-1.640996352398724,-0.35451458427098687,0.419208091434,1.2864817681277374
21132,hs_hl_hg_highr,ERaBLE,027,balanced,internal,0.25609713,0.372976982271,-0.5915952885059834,-0.4283179692131439,0.116879852271,0.16327731929283945
21133,hs_hl_hg_highr,ERaBLE,027,balanced,terminal,0.00723687,0.398307109883,-2.1404492287819528,-0.3997819412547572,0.391070239883,1.7406672875271954
21134,hs_hl_hg_highr,ERaBLE,027,balanced,terminal,0.00464013,0.398246601259,-2.33346985188224,-0.3998479218940882,0.393606471259,1.9336219299881519
21135,hs_hl_hg_highr,ERaBLE,028,unbalanced,terminal,0.00278841,0.797783205405,-2.5546433684340846,-0.09811511051390391,0.7949947954050001,2.456528257920181
21136,hs_hl_hg_highr,ERaBLE,028,unbalanced,terminal,0.00662538,0.802813278787,-2.1787892076295976,-0.0953854527562673,0.796187898787,2.0834037548733306
21137,hs_hl_hg_highr,ERaBLE,028,unbalanced,internal,0.03735553,0.243080013632,-1.4276450974440376,-0.6142507479693559,0.205724483632,0.8133943494746817
21138,hs_hl_hg_highr,ERaBLE,028,unbalanced,terminal,0.06907382,1.08772653908,-1.1606865254757421,0.03651972486939521,1.0186527190799999,1.1972062503451373
21139,hs_hl_hg_highr,ERaBLE,028,unbalanced,terminal,0.89460544,2.64673887828,-0.04836846525703688,0.4227110968298695,1.75213343828,0.4710795620869064
21140,hs_hl_hg_highr,ERaBLE,029,unbalanced,terminal,0.52918305,1.23505044796,-0.27639407493306256,0.0916846975334841,0.70586739796,0.3680787724665467
21141,hs_hl_hg_highr,ERaBLE,029,unbalanced,terminal,0.22848033,0.864431758471,-0.641151182640809,-0.06326928589413743,0.635951428471,0.5778818967466715
21142,hs_hl_hg_highr,ERaBLE,029,unbalanced,terminal,0.33650693,1.01098319045,-0.4730059875179568,0.00474393466568087,0.67447626045,0.47774992218363765
21143,hs_hl_hg_highr,ERaBLE,029,unbalanced,terminal,0.2061356,0.846229560643,-0.6858469982818387,-0.07251180788689889,0.6400939606430001,0.6133351903949398
21144,hs_hl_hg_highr,ERaBLE,029,unbalanced,internal,0.0179767,0.00772063822947,-1.7452900291393076,-2.1123467970632124,0.010256061770530001,-0.36705676792390457
21145,hs_hl_hg_highr,ERaBLE,030,balanced,terminal,0.36085487,0.868392291716,-0.4426674292054624,-0.061284040215388046,0.507537421716,0.38138338899007435
21146,hs_hl_hg_highr,ERaBLE,030,balanced,terminal,0.13097252,0.588765359543,-0.8828198162853391,-0.23005774996451864,0.457792839543,0.6527620663208205
21147,hs_hl_hg_highr,ERaBLE,030,balanced,internal,0.11572309,0.179840123614,-0.9365799784803933,-0.7451134075964665,0.06411703361400001,0.19146657088392682
21148,hs_hl_hg_highr,ERaBLE,030,balanced,terminal,0.04987025,0.486399847075,-1.3021584546541387,-0.31300657027827805,0.436529597075,0.9891518843758608
21149,hs_hl_hg_highr,ERaBLE,030,balanced,terminal,0.05938267,0.496520771345,-1.2263402792863243,-0.30406257860500735,0.437138101345,0.922277700681317
21150,hs_hl_hg_highr,ERaBLE,031,unbalanced,terminal,0.16744811999999998,0.417969513401,-0.776119724076395,-0.3788553944081541,0.25052139340100005,0.39726432966824093
21151,hs_hl_hg_highr,ERaBLE,031,unbalanced,terminal,0.08972367,0.345779056157,-1.0470929706201553,-0.46120131548923743,0.25605538615699996,0.5858916551309179
21152,hs_hl_hg_highr,ERaBLE,031,unbalanced,terminal,0.03916992,0.320217824258,-1.4070473154471312,-0.49455449764642945,0.28104790425799997,0.9124928178007017
21153,hs_hl_hg_highr,ERaBLE,031,unbalanced,terminal,0.04372953,0.325972412698,-1.3592251903776083,-0.48681915306088364,0.28224288269799996,0.8724060373167247
21154,hs_hl_hg_highr,ERaBLE,031,unbalanced,internal,0.07211351,0.0519749630742,-1.1419833653941063,-1.284205810542465,0.020138546925800006,-0.14222244514835844
21155,hs_hl_hg_highr,ERaBLE,032,balanced,terminal,0.01836137,0.132172558645,-1.7360949178383245,-0.8788587026879116,0.11381118864499999,0.8572362151504129
21156,hs_hl_hg_highr,ERaBLE,032,balanced,terminal,0.1322498,0.26768097696,-0.8786049760713177,-0.5723824913265299,0.13543117695999998,0.3062224847447878
21157,hs_hl_hg_highr,ERaBLE,032,balanced,internal,0.05048083,0.0817295442266,-1.2968735130853046,-1.0876209229633058,0.031248714226600006,0.20925259012199893
21158,hs_hl_hg_highr,ERaBLE,032,balanced,terminal,0.0346387,0.157588883275,-1.460438415540973,-0.8024744220152942,0.12295018327500001,0.6579639935256791
21159,hs_hl_hg_highr,ERaBLE,032,balanced,terminal,0.03274473,0.156433146505,-1.4848585862397161,-0.8056712191853864,0.12368841650500001,0.6791873670543297
21160,hs_hl_hg_highr,ERaBLE,033,unbalanced,terminal,0.0104846,0.160064306687,-1.97944813373526,-0.795705502166307,0.149579706687,1.1837426315689532
21161,hs_hl_hg_highr,ERaBLE,033,unbalanced,terminal,0.01039587,0.159202735698,-1.983139159974762,-0.7980494737319082,0.148806865698,1.185089686242854
21162,hs_hl_hg_highr,ERaBLE,033,unbalanced,internal,0.02705245,0.0251563294575,-1.5677933969789364,-1.5993527262094567,0.0018961205424999975,-0.031559329230520176
21163,hs_hl_hg_highr,ERaBLE,033,unbalanced,terminal,0.01893741,0.159219075437,-1.7226794181322997,-0.7980049022971538,0.14028166543700002,0.9246745158351458
21164,hs_hl_hg_highr,ERaBLE,033,unbalanced,terminal,0.111294,0.286382064301,-0.9535282483978186,-0.5430541847546094,0.175088064301,0.4104740636432092
21165,hs_hl_hg_highr,ERaBLE,034,unbalanced,terminal,0.37255251,1.12163728364,-0.4288125062820245,0.049852436972439795,0.7490847736399999,0.4786649432544643
21166,hs_hl_hg_highr,ERaBLE,034,unbalanced,terminal,0.03478893,0.873624285389,-1.4585589286034273,-0.05867530176406665,0.838835355389,1.3998836268393606
21167,hs_hl_hg_highr,ERaBLE,034,unbalanced,terminal,0.02621201,0.873400729143,-1.5814996750305643,-0.05878644985153551,0.8471887191430001,1.5227132251790287
21168,hs_hl_hg_highr,ERaBLE,034,unbalanced,internal,0.41266709,0.298321087031,-0.3844001645156043,-0.5253160471490794,0.114346002969,-0.14091588263347504
21169,hs_hl_hg_highr,ERaBLE,034,unbalanced,terminal,0.18527087,0.864574225725,-0.7321928591093766,-0.063197715589616,0.679303355725,0.6689951435197606
21170,hs_hl_hg_highr,ERaBLE,035,balanced,terminal,0.005468,0.0938857342964,-2.2621714941042153,-1.0274003926862507,0.0884177342964,1.2347711014179648
21171,hs_hl_hg_highr,ERaBLE,035,balanced,terminal,0.00409845,0.0922933148005,-2.3873803588222193,-1.034829755641494,0.0881948648005,1.3525506031807253
21172,hs_hl_hg_highr,ERaBLE,035,balanced,internal,0.03851409,0.0659171655759,-1.4143803590684523,-1.1810014754798037,0.027403075575899993,0.23337888358864847
21173,hs_hl_hg_highr,ERaBLE,035,balanced,terminal,0.0646853,0.196181243882,-1.1891944033226254,-0.7073425161605814,0.131495943882,0.4818518871620441
21174,hs_hl_hg_highr,ERaBLE,035,balanced,terminal,0.08010503,0.212529420142,-1.0963402125966946,-0.6725809426916209,0.132424390142,0.42375926990507373
21175,hs_hl_hg_highr,ERaBLE,036,balanced,terminal,0.03085002,0.159145071278,-1.5107445500784924,-0.7982068069324721,0.128295051278,0.7125377431460203
21176,hs_hl_hg_highr,ERaBLE,036,balanced,terminal,0.07087509,0.205706551673,-1.1495063766143307,-0.6867518759760639,0.134831461673,0.4627545006382669
21177,hs_hl_hg_highr,ERaBLE,036,balanced,internal,0.08773270999999999,0.0817280770325,-1.056838455391598,-1.0876287194098295,0.006004632967499993,-0.030790264018231633
21178,hs_hl_hg_highr,ERaBLE,036,balanced,terminal,0.02186102,0.17215571571,-1.6603295784321987,-0.7640785537893658,0.15029469570999998,0.8962510246428329
21179,hs_hl_hg_highr,ERaBLE,036,balanced,terminal,0.01045505,0.158360303816,-1.9806738858810131,-0.8003536737202513,0.147905253816,1.1803202121607619
21180,hs_hl_hg_highr,ERaBLE,037,unbalanced,terminal,0.25430428,0.721780566878,-0.5946463304859482,-0.14159481500478038,0.46747628687799997,0.4530515154811678
21181,hs_hl_hg_highr,ERaBLE,037,unbalanced,terminal,0.15694249,0.651027852961,-0.8042594612929838,-0.18640043058925343,0.494085362961,0.6178590307037304
21182,hs_hl_hg_highr,ERaBLE,037,unbalanced,terminal,0.13638278,0.621528350634,-0.8652404612271054,-0.20653905649444215,0.485145570634,0.6587014047326631
21183,hs_hl_hg_highr,ERaBLE,037,unbalanced,terminal,0.09314336,0.560158405143,-1.0308480996313403,-0.25168914308036466,0.46701504514299996,0.7791589565509756
21184,hs_hl_hg_highr,ERaBLE,037,unbalanced,internal,0.04721217,0.0582079394945,-1.3259460377520256,-1.2350177740531558,0.010995769494499999,0.09092826369886985
21185,hs_hl_hg_highr,ERaBLE,038,unbalanced,terminal,0.15275093,0.425718554028,-0.8160161369437476,-0.37087742161900744,0.272967624028,0.44513871532474014
21186,hs_hl_hg_highr,ERaBLE,038,unbalanced,terminal,0.07996534,0.357984520325,-1.0970982118638626,-0.44613575235830893,0.278019180325,0.6509624595055536
21187,hs_hl_hg_highr,ERaBLE,038,unbalanced,terminal,0.10833375,0.385410304578,-0.9652362233806083,-0.414076677948503,0.277076554578,0.5511595454321053
21188,hs_hl_hg_highr,ERaBLE,038,unbalanced,internal,0.01118403,0.0223388265402,-1.9514016766469469,-1.6509396441345106,0.011154796540199999,0.3004620325124363
21189,hs_hl_hg_highr,ERaBLE,038,unbalanced,terminal,0.13726655,0.42864804476,-0.8624352815564776,-0.36789915292845055,0.29138149476,0.4945361286280271
21190,hs_hl_hg_highr,ERaBLE,039,balanced,terminal,0.03328434,0.164322331809,-1.4777600503151314,-0.784303410865856,0.131037991809,0.6934566394492754
21191,hs_hl_hg_highr,ERaBLE,039,balanced,terminal,0.04588696,0.180954536207,-1.3383107132566878,-0.7424305254324005,0.135067576207,0.5958801878242872
21192,hs_hl_hg_highr,ERaBLE,039,balanced,internal,0.11395923999999999,0.0787950725982,-0.9432504557550148,-1.1035009400018216,0.03516416740179999,-0.16025048424680677
21193,hs_hl_hg_highr,ERaBLE,039,balanced,terminal,0.01957653,0.160693322669,-1.7082642857404735,-0.7940021692121193,0.14111679266899999,0.9142621165283543
21194,hs_hl_hg_highr,ERaBLE,039,balanced,terminal,0.02512609,0.169361117599,-1.5998750889458941,-0.7711862891084057,0.144235027599,0.8286887998374884
21195,hs_hl_hg_highr,ERaBLE,040,balanced,terminal,0.14128069,0.526946755932,-0.849917192712849,-0.27823326481235217,0.38566606593200004,0.5716839279004968
21196,hs_hl_hg_highr,ERaBLE,040,balanced,terminal,0.14197925,0.531990893986,-0.8477751222999179,-0.27409580139945955,0.39001164398599997,0.5736793209004584
21197,hs_hl_hg_highr,ERaBLE,040,balanced,internal,0.10861508,0.134223536688,-0.9641098735857827,-0.8721713220400166,0.025608456687999992,0.09193855154576606
21198,hs_hl_hg_highr,ERaBLE,040,balanced,terminal,0.10740048,0.49605600463,-0.9689937776598758,-0.3044692889761021,0.38865552462999997,0.6645244886837737
21199,hs_hl_hg_highr,ERaBLE,040,balanced,terminal,0.10919992,0.500046012627,-0.9617776797958537,-0.30099003144280384,0.390846092627,0.6607876483530498
21200,hs_hl_hg_highr,ERaBLE,041,unbalanced,terminal,0.11623199000000001,0.740959198604,-0.9346743266063068,-0.13020570606791138,0.6247272086039999,0.8044686205383953
21201,hs_hl_hg_highr,ERaBLE,041,unbalanced,terminal,0.03286319,0.623312192099,-1.4832902822839344,-0.2052943781464532,0.590449002099,1.277995904137481
21202,hs_hl_hg_highr,ERaBLE,041,unbalanced,terminal,0.2065171,0.854632922724,-0.6850439821278188,-0.06822038102273352,0.648115822724,0.6168236011050853
21203,hs_hl_hg_highr,ERaBLE,041,unbalanced,internal,0.02559188,0.072946714457,-1.59189780932048,-1.1369942640903148,0.047354834457000006,0.4549035452301652
21204,hs_hl_hg_highr,ERaBLE,041,unbalanced,terminal,0.24569737,0.937424692653,-0.6095994922810121,-0.028063610937739947,0.691727322653,0.581535881343272
21205,hs_hl_hg_highr,ERaBLE,042,balanced,terminal,0.19490209,0.50997254002,-0.7101835037730891,-0.2924532082919803,0.31507045002,0.4177302954811089
21206,hs_hl_hg_highr,ERaBLE,042,balanced,terminal,0.03505989,0.317753079704,-1.455189450834008,-0.49791023151519265,0.28269318970400004,0.9572792193188153
21207,hs_hl_hg_highr,ERaBLE,042,balanced,internal,0.14588251000000002,0.184761251342,-0.8359967729852663,-0.7333891050470256,0.03887874134199998,0.10260766793824067
21208,hs_hl_hg_highr,ERaBLE,042,balanced,terminal,0.00041009,0.229182596802,-3.3871208208070525,-0.6398183640162438,0.228772506802,2.7473024567908086
21209,hs_hl_hg_highr,ERaBLE,042,balanced,terminal,0.00060454,0.231815446594,-3.218574958319251,-0.6348576289978176,0.231210906594,2.5837173293214333
21210,hs_hl_hg_highr,ERaBLE,043,balanced,terminal,0.10247349,0.450612687158,-0.9893884725186508,-0.3461965847268301,0.348139197158,0.6431918877918207
21211,hs_hl_hg_highr,ERaBLE,043,balanced,terminal,0.04587255,0.370585364839,-1.3384471172879575,-0.4311117358405627,0.324712814839,0.9073353814473948
21212,hs_hl_hg_highr,ERaBLE,043,balanced,internal,0.10598798,0.14915117882,-0.9747433848830738,-0.8263733098312646,0.04316319882000001,0.14837007505180919
21213,hs_hl_hg_highr,ERaBLE,043,balanced,terminal,0.03188189,0.353212709226,-1.4964559409697529,-0.45196367811989857,0.321330819226,1.0444922628498543
21214,hs_hl_hg_highr,ERaBLE,043,balanced,terminal,0.0335056,0.354382490588,-1.4748826005498543,-0.4505277439770465,0.32087689058799995,1.0243548565728078
21215,hs_hl_hg_highr,ERaBLE,044,unbalanced,terminal,0.11824297,0.421728581666,-0.9272246703023281,-0.3749669646972739,0.303485611666,0.5522577056050542
21216,hs_hl_hg_highr,ERaBLE,044,unbalanced,terminal,0.09150261,0.422983846991,-1.038566518038124,-0.3736762172505404,0.331481236991,0.6648903007875836
21217,hs_hl_hg_highr,ERaBLE,044,unbalanced,terminal,0.0658211,0.369926937652,-1.181634864066285,-0.4318840427109388,0.30410583765200006,0.7497508213553461
21218,hs_hl_hg_highr,ERaBLE,044,unbalanced,terminal,0.08081921,0.391018457001,-1.0924853990593884,-0.4078027423880155,0.310199247001,0.684682656671373
21219,hs_hl_hg_highr,ERaBLE,044,unbalanced,internal,0.00755714,0.0250847233529,-2.121642532173613,-1.6005906842304685,0.0175275833529,0.5210518479431447
21220,hs_hl_hg_highr,ERaBLE,045,balanced,terminal,0.2908488,0.523174038997,-0.5363327236980128,-0.28135381476039595,0.23232523899699997,0.2549789089376168
21221,hs_hl_hg_highr,ERaBLE,045,balanced,terminal,0.08933162,0.300081936596,-1.048994790149992,-0.522760146103926,0.21075031659600002,0.5262346440460661
21222,hs_hl_hg_highr,ERaBLE,045,balanced,internal,0.01253838,0.0569958196042,-1.901758572158386,-1.2441569967732427,0.0444574396042,0.6576015753851435
21223,hs_hl_hg_highr,ERaBLE,045,balanced,terminal,0.05790733,0.237231016812,-1.2372664591211762,-0.6248285296852516,0.179323686812,0.6124379294359246
21224,hs_hl_hg_highr,ERaBLE,045,balanced,terminal,0.13414686,0.322511963708,-0.8724194884831571,-0.4914541704054678,0.188365103708,0.3809653180776892
21225,hs_hl_hg_highr,ERaBLE,046,unbalanced,terminal,0.6059455100000001,2.62860419904,-0.21756642825998138,0.4197251973221648,2.02265868904,0.6372916255821462
21226,hs_hl_hg_highr,ERaBLE,046,unbalanced,terminal,0.3302181,1.82421774632,-0.4811991257592145,0.2610766763066005,1.49399964632,0.7422758020658149
21227,hs_hl_hg_highr,ERaBLE,046,unbalanced,terminal,0.09728154,1.46502458782,-1.0119695629869618,0.16584491360817533,1.36774304782,1.1778144765951373
21228,hs_hl_hg_highr,ERaBLE,046,unbalanced,terminal,0.0697887,1.41418368018,-1.1562148914875976,0.15050582113546893,1.3443949801800001,1.3067207126230664
21229,hs_hl_hg_highr,ERaBLE,046,unbalanced,internal,0.09451525,0.157530823993,-1.0244981125858508,-0.8026344553327898,0.06301557399300001,0.22186365725306106
21230,hs_hl_hg_highr,ERaBLE,047,balanced,terminal,0.01712507,0.187182289467,-1.766367644620845,-0.7277352450777079,0.170057219467,1.038632399543137
21231,hs_hl_hg_highr,ERaBLE,047,balanced,terminal,0.04125304,0.217526001737,-1.3845440421061053,-0.6624888226819461,0.17627296173700002,0.7220552194241592
21232,hs_hl_hg_highr,ERaBLE,047,balanced,internal,0.08101610000000001,0.0616172772512,-1.0914286669688473,-1.2102974962317479,0.019398822748800004,-0.11886882926290047
21233,hs_hl_hg_highr,ERaBLE,047,balanced,terminal,0.05877242,0.208931091617,-1.2308264265051319,-0.6799969266403553,0.150158671617,0.5508294998647766
21234,hs_hl_hg_highr,ERaBLE,047,balanced,terminal,0.0610763,0.211655120837,-1.2141272803624192,-0.6743712196334002,0.150578820837,0.539756060729019
21235,hs_hl_hg_highr,ERaBLE,048,unbalanced,terminal,0.08939844,0.218474986751,-1.0486700595631753,-0.6605982783175947,0.129076546751,0.3880717812455806
21236,hs_hl_hg_highr,ERaBLE,048,unbalanced,terminal,0.07403184,0.200281679199,-1.1305814564544034,-0.6983587760518255,0.126249839199,0.43222268040257783
21237,hs_hl_hg_highr,ERaBLE,048,unbalanced,terminal,0.08497643,0.212683056488,-1.0707015182908446,-0.6722671070265906,0.12770662648800002,0.39843441126425383
21238,hs_hl_hg_highr,ERaBLE,048,unbalanced,internal,0.01181115,0.0152738732602,-1.9277078149741802,-1.816050817414456,0.0034627232602000013,0.11165699755972427
21239,hs_hl_hg_highr,ERaBLE,048,unbalanced,terminal,0.12362932,0.135446887064,-0.9078785195049192,-0.8682309717785628,0.011817567063999987,0.039647547726356286
21240,hs_hl_hg_highr,ERaBLE,049,unbalanced,terminal,0.079207,0.781465852501,-1.1012364354933968,-0.10708999447703298,0.702258852501,0.9941464410163638
21241,hs_hl_hg_highr,ERaBLE,049,unbalanced,terminal,0.15836709,0.807744952637,-0.8003350633801143,-0.09272574708159385,0.6493778626369999,0.7076093162985204
21242,hs_hl_hg_highr,ERaBLE,049,unbalanced,terminal,0.12774627,0.769271301257,-0.8936517717573739,-0.11392046922377287,0.641525031257,0.779731302533601
21243,hs_hl_hg_highr,ERaBLE,049,unbalanced,internal,0.03095704,0.0727604787467,-1.5092405716688109,-1.1381044520444252,0.04180343874669999,0.37113611962438575
21244,hs_hl_hg_highr,ERaBLE,049,unbalanced,terminal,0.14622502,0.825658796567,-0.8349783105637918,-0.08319938776702723,0.679433776567,0.7517789227967646
21245,hs_hl_hg_highr,ERaBLE,050,balanced,terminal,0.06763614,0.189962856456,-1.1698211855884106,-0.7213313085901689,0.122326716456,0.44848987699824167
21246,hs_hl_hg_highr,ERaBLE,050,balanced,terminal,0.12105806,0.249560309001,-0.9170062900967345,-0.6028244853058748,0.12850224900100002,0.31418180479085966
21247,hs_hl_hg_highr,ERaBLE,050,balanced,internal,0.1354334,0.0725956872598,-0.8682742186131007,-1.1390891789542437,0.0628377127402,-0.270814960341143
21248,hs_hl_hg_highr,ERaBLE,050,balanced,terminal,0.0144039,0.202344439328,-1.841519902407594,-0.6939087260505125,0.187940539328,1.1476111763570813
21249,hs_hl_hg_highr,ERaBLE,050,balanced,terminal,0.01776726,0.202779984598,-1.7503795422921553,-0.6929749142678344,0.185012724598,1.0574046280243208
21250,hs_hl_hg_highr,ERaBLE,051,unbalanced,terminal,0.14952894,0.784244683988,-0.8252747453598279,-0.10554841649059625,0.634715743988,0.7197263288692317
21251,hs_hl_hg_highr,ERaBLE,051,unbalanced,terminal,0.44410828,1.04816674664,-0.3525111297202933,0.020430377480832863,0.60405846664,0.37294150720112623
21252,hs_hl_hg_highr,ERaBLE,051,unbalanced,terminal,0.00897502,0.812147484153,-2.0469645749635754,-0.09036509669767312,0.803172464153,1.9565994782659022
21253,hs_hl_hg_highr,ERaBLE,051,unbalanced,terminal,0.0133652,0.81459063294,-1.8740245379739244,-0.08906058821743959,0.80122543294,1.7849639497564849
21254,hs_hl_hg_highr,ERaBLE,051,unbalanced,internal,0.45272851,0.268869417746,-0.344162155502961,-0.5704585933121543,0.183859092254,-0.22629643780919334
21255,hs_hl_hg_highr,ERaBLE,052,balanced,terminal,0.07445103,0.70674200441,-1.1281292895810855,-0.15073909611790354,0.63229097441,0.9773901934631819
21256,hs_hl_hg_highr,ERaBLE,052,balanced,terminal,0.11073562,0.758694708931,-0.9557126584243195,-0.11993294465622101,0.647959088931,0.8357797137680985
21257,hs_hl_hg_highr,ERaBLE,052,balanced,internal,0.25021479,0.449844428127,-0.6016870230776588,-0.34693765441938984,0.19962963812699996,0.2547493686582689
21258,hs_hl_hg_highr,ERaBLE,052,balanced,terminal,0.07742772,0.710527946207,-1.1111035291388656,-0.14841883590005048,0.633100226207,0.962684693238815
21259,hs_hl_hg_highr,ERaBLE,052,balanced,terminal,0.07031511,0.697134476009,-1.1529513394965738,-0.15668343918254243,0.626819366009,0.9962679003140313
21260,hs_hl_hg_highr,ERaBLE,053,balanced,terminal,0.08993425,0.483760166297,-1.0460748827576145,-0.3153698951093723,0.39382591629700003,0.7307049876482423
21261,hs_hl_hg_highr,ERaBLE,053,balanced,terminal,0.04746131,0.426674764331,-1.323660278804739,-0.36990304271812735,0.379213454331,0.9537572360866116
21262,hs_hl_hg_highr,ERaBLE,053,balanced,internal,0.10761567999999999,0.148918315236,-0.9681244457574525,-0.8270518857483498,0.041302635236,0.1410725600091027
21263,hs_hl_hg_highr,ERaBLE,053,balanced,terminal,0.04815121,0.433713277693,-1.3173927949419304,-0.3627972821617414,0.385562067693,0.9545955127801891
21264,hs_hl_hg_highr,ERaBLE,053,balanced,terminal,0.09728522,0.487647032733,-1.011953134654665,-0.3118944140640131,0.39036181273299997,0.700058720590652
21265,hs_hl_hg_highr,ERaBLE,054,balanced,terminal,0.09378851,0.632482261023,-1.0278503636385143,-0.1989516504649656,0.538693751023,0.8288987131735488
21266,hs_hl_hg_highr,ERaBLE,054,balanced,terminal,0.07474673,0.606404908333,-1.1264078019870698,-0.21723729211658627,0.531658178333,0.9091705098704834
21267,hs_hl_hg_highr,ERaBLE,054,balanced,internal,0.20177462000000002,0.354473376314,-0.695133461920424,-0.45041637812301366,0.15269875631399998,0.2447170837974104
21268,hs_hl_hg_highr,ERaBLE,054,balanced,terminal,0.04249221,0.582140419295,-1.3716906808698774,-0.23497224564319946,0.539648209295,1.136718435226678
21269,hs_hl_hg_highr,ERaBLE,054,balanced,terminal,0.03962067,0.574373788396,-1.4020781846570731,-0.24080538738469745,0.5347531183959999,1.1612727972723758
21270,hs_hl_hg_highr,ERaBLE,055,unbalanced,terminal,0.1140129,0.296776010896,-0.9430460075945569,-0.5275712070202038,0.18276311089599998,0.4154748005743531
21271,hs_hl_hg_highr,ERaBLE,055,unbalanced,terminal,0.16822544,0.370333430168,-0.7741083271102058,-0.431407082219598,0.20210799016800002,0.3427012448906079
21272,hs_hl_hg_highr,ERaBLE,055,unbalanced,terminal,0.0211435,0.170236389132,-1.674823119920258,-0.7689476010666625,0.149092889132,0.9058755188535954
21273,hs_hl_hg_highr,ERaBLE,055,unbalanced,terminal,0.05360841,0.207465175605,-1.2707670735519083,-0.6830547920210361,0.153856765605,0.5877122815308722
21274,hs_hl_hg_highr,ERaBLE,055,unbalanced,internal,0.02744695,0.0587615723771,-1.5615059088373517,-1.2309065916162683,0.031314622377100004,0.3305993172210835
21275,hs_hl_hg_highr,ERaBLE,056,balanced,terminal,0.03615186,0.100044997225,-1.4418693535020701,-0.9998046234885238,0.06389313722500001,0.4420647300135464
21276,hs_hl_hg_highr,ERaBLE,056,balanced,terminal,0.03184356,0.0965577913501,-1.4969783855974124,-1.0152126767905156,0.06471423135009999,0.48176570880689673
21277,hs_hl_hg_highr,ERaBLE,056,balanced,internal,0.01809947,0.0187875817286,-1.7423341422272496,-1.7261291171593778,0.0006881117286000014,0.01620502506787164
21278,hs_hl_hg_highr,ERaBLE,056,balanced,terminal,0.02851468,0.0879765775443,-1.5449314978300246,-1.055632936909459,0.059461897544299994,0.4892985609205654
21279,hs_hl_hg_highr,ERaBLE,056,balanced,terminal,0.01667508,0.0738802546513,-1.7779320738446842,-1.1314716162980685,0.05720517465130001,0.6464604575466157
21280,hs_hl_hg_highr,ERaBLE,057,unbalanced,terminal,0.18108285,0.647823397638,-0.7421226789131825,-0.18854337049446127,0.466740547638,0.5535793084187213
21281,hs_hl_hg_highr,ERaBLE,057,unbalanced,terminal,0.0041956,0.280720125923,-2.3772059232605223,-0.5517264499805536,0.276524525923,1.8254794732799684
